fight_id,fighter_id,corner,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,sub_att,ctrl,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,total_fight_time,height,reach,stance,dob,weight,date,body_acc,clinch_acc,dist_acc,ground_acc,head_acc,leg_acc,sig_str_acc,td_acc,total_str_acc,landed_body_per,landed_clinch_per,landed_dist_per,landed_ground_per,landed_head_per,landed_leg_per,losses,wins,outcome,sub_avg,td_avg,splm,sapm,str_def,td_def,opponent_id
b482d4452e4d0eee,e8fe9c15d348e778,r,2,118,239,130,252,1,5,0,98,63,173,33,40,22,26,111,226,1,3,6,10,1891,167.6,167.6,Orthodox,1988-12-10,125.0,2026-05-16 00:00:00,82.5,33.33333333333333,49.11504424778761,60.0,36.41618497109826,84.61538461538461,49.37238493723849,20.0,51.587301587301596,0.2999899492436806,0.010101010101010102,0.9600482436303333,0.029850746268656716,0.5294235891250817,0.17058646163123772,2.0,1.0,NA,0.0,0.4759386567953464,3.744050766790058,6.345848757271286,48.717948717948715,57.14285714285714,29162be25ebef5f0
b482d4452e4d0eee,29162be25ebef5f0,b,0,127,370,158,413,2,12,0,239,78,292,20,41,29,37,115,346,8,17,4,7,2214,165.1,162.6,Orthodox,1993-11-16,125.0,2026-05-16 00:00:00,48.78048780487805,47.05882352941176,33.23699421965318,57.14285714285714,26.71232876712329,78.37837837837837,34.32432432432432,16.666666666666664,38.256658595641646,0.11487179487179489,0.07136752136752138,0.9081196581196581,0.020512820512820513,0.5171794871794871,0.367948717948718,3.0,0.0,b,0.0,0.8130081300813008,3.4417344173441733,4.932249322493225,59.82339955849889,77.77777777777779,e8fe9c15d348e778
39417b7d07c2fd83,9c442aaf149ea982,r,0,196,455,381,660,0,5,2,134,87,260,69,129,40,66,185,435,11,18,0,2,2720,165.1,165.1,Switch,1993-10-23,115.0,2026-05-16 00:00:00,53.48837209302325,61.111111111111114,42.5287356321839,0.0,33.46153846153846,60.60606060606061,43.07692307692308,0.0,57.72727272727273,0.3516992266992267,0.06052974802974803,0.939470251970252,0.0,0.4177859177859178,0.2305148555148555,2.0,2.0,NA,0.6617647058823529,0.0,4.323529411764706,3.75,45.68690095846645,40.0,fc0a4053eb8a3a59
39417b7d07c2fd83,fc0a4053eb8a3a59,b,0,99,267,121,298,4,22,0,274,62,205,25,47,12,15,93,254,5,8,1,5,1590,160.0,157.5,Orthodox,1996-11-04,115.0,2026-05-16 00:00:00,53.191489361702125,62.5,36.61417322834646,20.0,30.24390243902439,80.0,37.07865168539326,18.181818181818183,40.604026845637584,0.21105410447761194,0.05363805970149253,0.9388992537313433,0.007462686567164179,0.6749067164179104,0.11403917910447761,2.0,0.0,b,0.0,2.2641509433962264,3.7358490566037736,7.69811320754717,54.767184035476724,0.0,9c442aaf149ea982
70f1621080b3435c,767755fd74662dbf,r,2,298,490,1040,1288,26,47,9,2911,249,425,23,39,26,26,125,270,11,13,162,207,4421,188.0,190.5,Orthodox,1994-05-01,185.0,2026-05-09 00:00:00,58.97435897435898,84.61538461538461,46.2962962962963,78.26086956521739,58.58823529411765,100.0,60.816326530612244,55.319148936170215,80.74534161490683,0.09958302515762056,0.011316872427983538,0.25245367358382453,0.6251183428770808,0.7324400083478011,0.05686585538346724,0.0,9.0,NA,1.8321646686270074,5.292920153811355,4.044333861117394,2.3207419135942096,43.18936877076412,85.71428571428571,0d8011111be000b2
70f1621080b3435c,0d8011111be000b2,b,7,2307,5405,2483,5618,18,28,4,1851,1845,4734,338,513,124,158,2120,5109,77,116,110,180,22899,185.4,193.0,Orthodox,1991-02-27,185.0,2026-05-09 00:00:00,65.8869395711501,66.37931034482759,41.49540027402623,61.111111111111114,38.97338403041825,78.48101265822784,42.682701202590195,64.28571428571429,44.19722321110716,0.12870139455438498,0.04028455866882,0.886217906158511,0.07349753517266905,0.8112029024126187,0.060095703032996266,7.0,17.0,b,0.15721210533211055,0.7074544739944975,6.044805450019651,4.569631861653348,60.72956541319523,76.5625,767755fd74662dbf
c85b530861145935,17e97649403ba428,r,5,1099,1935,1376,2242,7,11,0,559,774,1551,223,273,102,111,966,1756,85,106,48,73,7458,165.1,165.1,Orthodox,2001-10-10,125.0,2026-05-09 00:00:00,81.68498168498168,80.18867924528303,55.01138952164008,65.75342465753424,49.90328820116054,91.8918918918919,56.79586563307494,63.63636363636363,61.37377341659233,0.19183530767855786,0.07126435814118934,0.8852580784191553,0.043477563439655476,0.732041460898331,0.07612323142311116,1.0,9.0,r,0.0,0.8447304907481898,8.841512469831054,6.3877715205148835,57.83324482209241,81.13207547169812,4461d7e47375a895
c85b530861145935,4461d7e47375a895,b,3,282,469,471,697,20,43,10,3163,218,397,23,28,41,44,140,278,10,19,132,172,5763,170.2,177.8,Orthodox,2000-01-27,125.0,2026-05-09 00:00:00,82.14285714285714,52.63157894736842,50.35971223021583,76.74418604651163,54.91183879093199,93.18181818181817,60.12793176972282,46.51162790697674,67.57532281205165,0.0743098384766675,0.03773934673764894,0.46808256439056073,0.4941780888717903,0.8094680872868409,0.11622207423649157,1.0,8.0,NA,1.5616866215512752,3.1233732431025505,2.935970848516398,2.4362311296199897,47.17832957110609,45.45454545454545,17e97649403ba428
22ba4f1b0aafbf82,279566840aa55bf2,r,4,1162,2025,1584,2490,10,15,2,1370,712,1465,246,313,204,247,968,1766,104,148,90,111,13868,200.7,203.2,Orthodox,1988-10-24,265.0,2026-05-09 00:00:00,78.59424920127796,70.27027027027027,54.81313703284258,81.08108108108108,48.600682593856654,82.5910931174089,57.38271604938272,66.66666666666666,63.614457831325296,0.23233362608293462,0.10111213131312993,0.7919040561397632,0.10698381254710679,0.6286909679729535,0.1389754059441118,5.0,13.0,r,0.12979521199884625,0.6489760599942314,5.027401211421979,3.0199019325064898,54.07894736842105,69.0721649484536,fc08099550072fe4
22ba4f1b0aafbf82,fc08099550072fe4,b,6,705,1431,818,1573,4,7,1,830,507,1169,107,151,91,111,616,1281,23,40,66,110,7884,193.0,198.1,Orthodox,1991-10-03,265.0,2026-05-09 00:00:00,70.86092715231787,57.49999999999999,48.08743169398907,60.0,43.370402053036784,81.98198198198197,49.266247379454924,57.14285714285714,52.00254291163382,0.1492554298631574,0.048485288424312815,0.8043410519020275,0.14717365967365967,0.7070430071098297,0.1437015630270129,2.0,10.0,NA,0.1141552511415525,0.45662100456621,5.365296803652968,3.3561643835616435,56.93359375,72.72727272727273,279566840aa55bf2
845b8653f9cf839c,45f7cb591c3ab00b,r,1,522,945,1180,1730,31,58,8,3450,356,747,40,54,126,144,424,830,24,29,74,86,7911,177.8,182.9,Orthodox,1992-11-23,170.0,2026-05-09 00:00:00,74.07407407407408,82.75862068965517,51.08433734939759,86.04651162790698,47.65729585006693,87.5,55.23809523809524,53.44827586206896,68.20809248554913,0.06716592390049911,0.03425790326764548,0.7770522220843743,0.1886898746479802,0.6293405302543937,0.3034935458451071,2.0,8.0,r,0.9101251422070535,3.526734926052332,3.959044368600683,3.0489192263936293,59.104781281790444,86.66666666666667,b9437600497350f3
845b8653f9cf839c,b9437600497350f3,b,9,718,1957,836,2092,19,42,1,1313,447,1554,200,316,71,87,539,1670,42,69,137,218,11091,177.8,193.0,Southpaw,1994-04-27,170.0,2026-05-09 00:00:00,63.29113924050633,60.86956521739131,32.275449101796404,62.84403669724771,28.764478764478763,81.60919540229885,36.68880940214614,45.23809523809524,39.961759082217974,0.2980315353667173,0.0612371525619241,0.807598764184669,0.1311640832534068,0.5974820594715248,0.10448640516175792,5.0,11.0,NA,0.08114687584527995,1.5417906410603193,3.884230457127401,2.932107113876116,59.09433962264151,72.3404255319149,45f7cb591c3ab00b
1158a27a1a04b971,887961364be5ceb3,r,6,2024,3802,2276,4088,26,58,5,2674,1179,2680,501,691,344,431,1666,3359,179,207,179,236,18776,177.8,180.3,Orthodox,1986-09-09,155.0,2026-05-09 00:00:00,72.50361794500724,86.47342995169082,49.598094671033046,75.84745762711864,43.992537313432834,79.81438515081206,53.235139400315624,44.827586206896555,55.675146771037184,0.25546732529590693,0.08524050993330139,0.7904665573266862,0.12429293274001235,0.5360624364402057,0.2084702382638874,14.0,15.0,r,0.23966766084363014,1.246271836386877,6.467831273966766,3.6493395824456756,62.16037110669318,70.27027027027027,18968f97ad34f15c
1158a27a1a04b971,18968f97ad34f15c,b,18,1276,3125,1761,3652,30,78,10,4284,749,2410,222,306,305,409,938,2625,125,174,213,326,24272,175.3,180.3,Orthodox,1986-05-25,155.0,2026-05-09 00:00:00,72.54901960784314,71.83908045977012,35.733333333333334,65.33742331288343,31.07883817427386,74.57212713936431,40.832,38.46153846153847,48.22015334063527,0.16640733290644588,0.10935287580480518,0.6519847062011613,0.18151956085117635,0.5746949676864509,0.20175484226424606,20.0,15.0,NA,0.37079762689518786,1.1123928806855639,3.154251812788398,3.1394199077125906,58.56443719412724,62.4,887961364be5ceb3
770c5302e32916ea,2f815ed5f8278ba6,r,5,87,211,87,211,1,1,0,5,68,185,17,24,2,2,73,189,11,16,3,6,1283,193.0,205.7,Switch,2002-04-10,185.0,2026-05-09 00:00:00,70.83333333333334,68.75,38.62433862433862,50.0,36.75675675675676,100.0,41.23222748815166,100.0,41.23222748815166,0.21576920241780922,0.22709346896653398,0.7049240748931151,0.06798245614035087,0.7679492849771488,0.016281512605042014,0.0,4.0,r,0.0,0.7014809041309431,4.06858924395947,3.6477007014809044,51.85185185185185,100.0,6967153c7edb4d87
770c5302e32916ea,6967153c7edb4d87,b,0,144,273,145,274,0,0,0,0,123,247,14,18,7,8,139,267,5,6,0,0,1045,193.0,200.7,Orthodox,1990-11-22,185.0,2026-05-09 00:00:00,77.77777777777779,83.33333333333334,52.05992509363296,0.0,49.797570850202426,87.5,52.74725274725275,0.0,52.919708029197075,0.3111111111111111,0.018518518518518517,0.9814814814814814,0.0,0.662962962962963,0.025925925925925925,1.0,1.0,NA,0.0,0.0,8.267942583732056,8.497607655502392,60.94986807387863,66.66666666666666,2f815ed5f8278ba6
f88dc6e0c29cff1d,58bbef3770bb2dfc,r,1,376,682,638,990,1,3,6,550,258,537,75,96,43,49,278,555,44,54,54,73,4715,190.5,195.6,Orthodox,1993-03-02,170.0,2026-05-09 00:00:00,78.125,81.48148148148148,50.09009009009009,73.97260273972603,48.04469273743017,87.75510204081633,55.13196480938416,33.33333333333333,64.44444444444444,0.17824960767598258,0.09610161768056505,0.7222750824968448,0.18162329982259018,0.6256041064527167,0.19614628587130065,2.0,8.0,NA,1.1452810180275717,0.19088016967126192,4.784729586426299,3.066808059384942,54.44234404536862,47.05882352941176,f139d6836efd43dd
f88dc6e0c29cff1d,f139d6836efd43dd,b,0,9,19,13,27,1,2,1,116,3,12,0,0,6,7,8,17,0,0,1,2,194,182.9,190.5,Orthodox,1993-09-09,170.0,2026-05-09 00:00:00,0.0,0.0,47.05882352941176,50.0,25.0,85.71428571428571,47.368421052631575,50.0,48.148148148148145,0.0,0.0,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.0,1.0,b,4.639175257731959,4.639175257731959,2.783505154639175,1.5463917525773194,54.54545454545454,0.0,58bbef3770bb2dfc
ffcb47e17eebe6a6,99bd51917728c25d,r,1,493,938,1128,1733,40,102,10,6198,343,730,86,134,64,74,241,581,46,58,206,299,9300,177.8,182.9,Switch,1994-02-20,155.0,2026-05-09 00:00:00,64.17910447761194,79.3103448275862,41.480206540447504,68.89632107023411,46.986301369863014,86.48648648648648,52.55863539445629,39.21568627450981,65.08944027697635,0.1794528055018288,0.08222531240265794,0.4474938902418594,0.3988522259269112,0.6269096780398877,0.1222089450297121,3.0,11.0,r,0.967741935483871,3.870967741935484,3.1806451612903226,2.2,44.462540716612374,60.0,849c5d9979df5357
ffcb47e17eebe6a6,849c5d9979df5357,b,4,462,991,611,1182,18,34,2,1434,313,800,78,114,71,77,369,883,23,31,70,77,5135,170.2,167.6,Southpaw,1992-10-03,155.0,2026-05-09 00:00:00,68.42105263157895,74.19354838709677,41.78935447338618,90.9090909090909,39.125,92.20779220779221,46.61957618567104,52.94117647058824,51.69204737732657,0.15602254674996865,0.03694874417673661,0.741474947884398,0.2215763079388653,0.6660013279879431,0.17797612526208823,3.0,4.0,NA,0.3505355404089581,3.154819863680623,5.398247322297955,4.825705939629991,53.69955156950673,50.0,99bd51917728c25d
e50857173607d631,d1941565abf50b16,r,6,1313,3120,1830,3708,45,100,51,5652,770,2418,263,369,280,333,936,2530,194,303,183,287,26968,172.7,180.3,Southpaw,1983-08-30,155.0,2026-05-09 00:00:00,71.27371273712737,64.02640264026402,36.99604743083004,63.76306620209059,31.84449958643507,84.08408408408408,42.083333333333336,45.0,49.35275080906149,0.18647243427823906,0.12638810119631091,0.6926081883248376,0.18100371047885142,0.5782857032842348,0.23524186243752612,19.0,27.0,r,1.7020172055769802,1.5017798872738062,2.921239988134085,3.441857015722338,56.75146771037182,48.54368932038835,7026eca45f65377b
e50857173607d631,7026eca45f65377b,b,2,1043,1938,1831,2819,22,67,0,3778,774,1583,171,242,98,113,730,1523,127,167,186,248,11099,175.3,172.7,Orthodox,1988-09-06,155.0,2026-05-09 00:00:00,70.66115702479338,76.04790419161677,47.9317137229153,75.0,48.894504106127606,86.72566371681415,53.818369453044376,32.83582089552239,64.95211067754522,0.14337292949751107,0.10113863209147504,0.7248821160969272,0.1739792518115978,0.7533304256809336,0.10329664482155532,8.0,9.0,NA,0.0,1.7839444995044598,5.6383457969186415,4.140913595819443,55.56844547563805,60.46511627906976,d1941565abf50b16
9d35723a53749931,9d83f6da776ff7d6,r,6,607,1208,676,1296,10,21,0,647,395,965,116,145,96,98,568,1156,22,30,17,22,7928,182.9,190.5,Southpaw,1992-05-04,185.0,2026-05-09 00:00:00,80.0,73.33333333333333,49.13494809688581,77.27272727272727,40.932642487046635,97.95918367346938,50.248344370860934,47.61904761904761,52.160493827160494,0.21218869316408148,0.03367946769071791,0.9313028568952653,0.035017675414016874,0.6398858489694431,0.1479254578664754,5.0,6.0,r,0.0,1.1352169525731586,4.593844601412715,5.1841574167507565,52.43055555555556,88.88888888888889,9384e71bca6c409d
9d35723a53749931,9384e71bca6c409d,b,3,183,286,216,332,2,5,0,222,107,197,48,56,28,33,157,247,10,13,16,26,1180,182.9,188.0,Orthodox,1994-06-13,185.0,2026-05-09 00:00:00,85.71428571428571,76.92307692307693,63.56275303643725,61.53846153846154,54.314720812182735,84.84848484848484,63.98601398601399,40.0,65.06024096385542,0.19949517804527309,0.0837213355993336,0.7767185232114184,0.1395601411892479,0.5846046064165351,0.2159002155381918,1.0,2.0,NA,0.0,1.5254237288135593,9.305084745762711,2.3389830508474576,61.98347107438017,0.0,9d83f6da776ff7d6
303018d7459323b4,b8bbdeff718dbb7d,r,1,153,256,602,761,27,53,9,3819,120,215,25,32,8,9,51,122,14,17,88,117,5426,172.7,177.8,Orthodox,1990-11-09,145.0,2026-05-09 00:00:00,78.125,82.35294117647058,41.80327868852459,75.21367521367522,55.81395348837209,88.88888888888889,59.765625,50.943396226415096,79.10643889618922,0.1707061457061457,0.10652218152218151,0.5035510785510786,0.38992673992673993,0.783152726902727,0.04614112739112739,2.0,8.0,r,1.4928123848138592,4.478437154441577,1.6918540361223737,1.09472908219683,50.99009900990099,50.0,e1d40e8782d80bc2
303018d7459323b4,e1d40e8782d80bc2,b,0,304,609,411,742,5,13,2,927,125,358,86,145,93,106,258,550,43,54,3,5,5240,182.9,185.4,Southpaw,1997-06-13,145.0,2026-05-09 00:00:00,59.310344827586206,79.62962962962963,46.909090909090914,60.0,34.91620111731844,87.73584905660378,49.917898193760266,38.46153846153847,55.39083557951483,0.29284184517119566,0.13579804630366288,0.8485769536963371,0.015625,0.3676562409611898,0.3395019138676145,1.0,5.0,NA,0.3435114503816794,0.8587786259541984,3.480916030534351,2.7595419847328246,61.31621187800963,72.41379310344827,b8bbdeff718dbb7d
1f5d0b106385b2ac,d1feea7a4bdcd503,r,1,89,150,164,232,4,14,1,392,43,98,32,38,14,14,64,118,13,15,12,17,1119,188.0,200.7,Orthodox,2001-01-08,185.0,2026-05-09 00:00:00,84.21052631578947,86.66666666666667,54.23728813559322,70.58823529411765,43.87755102040816,100.0,59.333333333333336,28.57142857142857,70.6896551724138,0.3330712788259958,0.13155136268343814,0.7017819706498952,0.16666666666666666,0.5081236897274632,0.15880503144654087,0.0,2.0,r,0.8042895442359249,3.2171581769436997,4.7721179624664884,4.021447721179625,53.987730061349694,100.0,312f7d7b2b2f7de4
1f5d0b106385b2ac,312f7d7b2b2f7de4,b,0,230,561,243,580,1,4,0,141,189,505,19,32,22,24,225,553,1,2,4,6,1800,182.9,190.5,Orthodox,1997-08-01,185.0,2026-05-09 00:00:00,59.375,50.0,40.6871609403255,66.66666666666666,37.42574257425743,91.66666666666666,40.998217468805706,25.0,41.89655172413793,0.08608990670059372,0.005050505050505051,0.97598118590485,0.018968309044644922,0.8126686714472975,0.10124142185210887,1.0,1.0,NA,0.0,0.5,7.666666666666666,7.6000000000000005,47.22222222222222,0.0,d1feea7a4bdcd503
e92d89cb2d69235e,b62d5280966b2460,r,0,86,155,137,211,3,7,4,602,46,98,20,31,20,26,53,116,8,10,25,29,1807,167.6,167.6,Orthodox,1996-06-09,125.0,2026-05-09 00:00:00,64.51612903225806,80.0,45.689655172413794,86.20689655172413,46.93877551020408,76.92307692307693,55.483870967741936,42.857142857142854,64.92890995260665,0.2955182072829131,0.10854341736694678,0.7244397759103641,0.16701680672268907,0.51890756302521,0.18557422969187676,2.0,2.0,NA,1.9922523519645818,1.4941892639734369,2.855561704482568,2.158273381294964,52.20588235294118,37.5,88be62d6c1e6dadb
e92d89cb2d69235e,88be62d6c1e6dadb,b,1,106,282,229,426,1,2,3,105,39,139,33,86,34,57,90,260,13,19,3,3,2111,170.2,170.2,Southpaw,2000-12-31,125.0,2026-05-09 00:00:00,38.372093023255815,68.42105263157895,34.61538461538461,100.0,28.05755395683453,59.64912280701754,37.5886524822695,50.0,53.755868544600936,0.33111111111111113,0.15538461538461537,0.8112820512820513,0.03333333333333333,0.38923076923076927,0.27965811965811965,2.0,1.0,b,1.27901468498342,0.4263382283278067,3.0127901468498344,2.3306489815253433,60.76555023923444,59.09090909090909,b62d5280966b2460
eb6d9fef6c374830,6b453bc35a823c3f,r,6,559,1061,689,1206,1,7,1,188,359,787,147,207,53,67,473,951,51,66,35,44,6291,180.3,185.4,Switch,1996-09-10,170.0,2026-05-02 00:00:00,71.01449275362319,77.27272727272727,49.737118822292324,79.54545454545455,45.61626429479034,79.1044776119403,52.68614514608859,14.285714285714285,57.13101160862355,0.24990986509456756,0.10969866013949778,0.7609617900588193,0.12933954980168297,0.6590846541287588,0.09100548077667353,1.0,8.0,NA,0.14306151645207438,0.14306151645207438,5.331425846447305,3.776824034334764,63.26530612244898,63.26530612244898,7ee0fd831c0fe7c3
eb6d9fef6c374830,7ee0fd831c0fe7c3,b,9,235,434,241,442,1,1,0,185,124,288,50,72,61,74,218,413,2,5,15,16,3849,185.4,198.1,Switch,1993-08-17,170.0,2026-05-02 00:00:00,69.44444444444444,40.0,52.78450363196126,93.75,43.05555555555556,82.43243243243244,54.14746543778802,100.0,54.52488687782805,0.20769637912495056,0.009070294784580499,0.9331065759637188,0.05782312925170068,0.49711305693448554,0.2951905639405639,1.0,6.0,b,0.0,0.23382696804364772,3.6632891660171474,4.614185502727982,47.88732394366197,82.35294117647058,6b453bc35a823c3f
5c7c38dece435cde,08af939f41b5a57b,r,7,833,1692,1114,2064,31,81,12,5307,503,1264,191,270,139,158,558,1283,128,191,147,218,13205,177.8,182.9,Southpaw,1989-05-06,155.0,2026-05-02 00:00:00,70.74074074074073,67.01570680628272,43.49181605611847,67.43119266055045,39.79430379746836,87.9746835443038,49.23167848699764,38.2716049382716,53.97286821705426,0.23656248643252087,0.15385912615400288,0.6723373384509331,0.173803535395064,0.5573761325192266,0.20606138104825253,8.0,17.0,NA,0.8178720181749337,2.1128360469519123,3.7849299507762213,2.621734191594093,57.51104565537555,82.0,17734443a833cdf7
5c7c38dece435cde,17734443a833cdf7,b,2,104,175,127,199,10,30,1,495,63,127,27,32,14,16,73,128,17,26,14,21,1251,182.9,190.5,Orthodox,1999-12-28,155.0,2026-05-02 00:00:00,84.375,65.38461538461539,57.03125,66.66666666666666,49.60629921259843,87.5,59.42857142857143,33.33333333333333,63.81909547738693,0.27362869198312234,0.14746835443037976,0.7697257383966245,0.08280590717299577,0.4113622664255575,0.31500904159132004,0.0,4.0,b,0.7194244604316546,7.194244604316547,4.988009592326139,2.4940047961630696,45.83333333333333,85.71428571428571,08af939f41b5a57b
afec383a96893ec5,c96d9178c9ed9e62,r,2,858,1921,1908,3164,63,132,19,4811,504,1368,174,315,180,238,540,1461,152,212,166,248,15288,170.2,167.6,Southpaw,1986-12-24,125.0,2026-05-02 00:00:00,55.23809523809524,71.69811320754717,36.96098562628337,66.93548387096774,36.84210526315789,75.63025210084034,44.66423737636648,47.72727272727273,60.30341340075853,0.18330277461359007,0.17109085166075122,0.6309561836326032,0.19795296470664553,0.5654097803956826,0.25128744499072736,11.0,10.0,NA,1.1185243328100472,3.708791208791209,3.36734693877551,2.6452119309262168,57.927590511860174,59.01639344262295,32ab52e5de93092d
afec383a96893ec5,32ab52e5de93092d,b,1,418,910,490,1002,8,29,3,802,288,734,87,127,43,49,362,846,47,54,9,10,6270,172.7,172.7,Orthodox,1995-07-27,125.0,2026-05-02 00:00:00,68.50393700787401,87.03703703703704,42.78959810874704,90.0,39.23705722070845,87.75510204081633,45.934065934065934,27.586206896551722,48.902195608782435,0.23397310669115942,0.13346796521238713,0.838661306916885,0.02787072787072787,0.6752842381645626,0.09074265514427786,3.0,4.0,b,0.430622009569378,1.1483253588516746,4.0,3.7894736842105265,52.40384615384615,62.857142857142854,c96d9178c9ed9e62
cfc884a249141cba,6eedb757f13b9978,r,0,90,164,93,171,0,0,0,95,60,126,18,25,12,13,88,160,2,4,0,0,600,172.7,182.9,Orthodox,2002-05-10,145.0,2026-05-02 00:00:00,72.0,50.0,55.00000000000001,0.0,47.61904761904761,92.3076923076923,54.87804878048781,0.0,54.385964912280706,0.2,0.022222222222222223,0.9777777777777777,0.0,0.6666666666666666,0.13333333333333333,0.0,1.0,r,0.0,0.0,9.0,6.5,56.375838926174495,100.0,b701f095e6ccb149
cfc884a249141cba,b701f095e6ccb149,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.9,180.3,Orthodox,2000-12-28,145.0,2026-05-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,6eedb757f13b9978
a564219e7a964aa6,6747ccd6d1acd266,r,1,122,259,196,350,3,10,0,1129,86,215,33,41,3,3,83,203,25,35,14,21,2730,193.0,198.1,Orthodox,1990-02-10,265.0,2026-05-02 00:00:00,80.48780487804879,71.42857142857143,40.88669950738916,66.66666666666666,40.0,100.0,47.10424710424711,30.0,56.00000000000001,0.2589722105851138,0.16783170746304388,0.7605362379555928,0.07163205458136333,0.6921519340874179,0.04887585532746823,2.0,3.0,NA,0.0,0.989010989010989,2.6813186813186816,4.197802197802198,45.11494252873563,83.33333333333334,d0fd0d9ee560dae7
